,date,class,text
69,2023-02-03,0," Levantamento do Observatório Social do Petróleo (OSP) mostra que o preço do gás de cozinha vendido pela Refinaria da Amazônia (Ream), antiga Isaac Sabbá (Reman), em Manaus, é o mais caro do país após a privatização da empresa, há dois meses. Hoje, o preço do botijão da Ream é 37,1% superior ao das refinarias da Petrobras e está 14% acima do cobrado pela Refinaria de Mataripe, na Bahia, também privada. Antes da privatização, destaca o OSP, a refinaria amazonense vendia o botijão de 13 quilos do gás liquefeito de petróleo (GLP), em média, 0,8% mais barato do que as outras refinarias da estatal. O observatório é mantido pela Federação Nacional dos Petroleiros (FNP). ""Desde que passou para as mãos da iniciativa privada, em dezembro de 2022, a Ream cobra, em média, 29,5% mais do que as refinarias da Petrobras e 10,4% mais caro do que a refinaria baiana, que opera sob gestão privada da Acelen desde dezembro de 2021"", informa o OSP. Em janeiro, a Ream vendia em média o metro cúbico de gás liquefeito de petróleo (GLP) a R$ 4,42; Mataripe, a R$ 3,4; e a Petrobras a R$ 3,2. O estudo mostra ainda uma queda nacional e regional no consumo de gás de cozinha em 2022, em comparação com o mesmo período do ano anterior. Entre os meses de janeiro a novembro do ano passado, a venda de botijões de GLP caiu 3,01% no Brasil e 0,65% na Região Norte. Em 2021, o consumo nacional já tinha diminuído em 4,18%, com redução de 2,35% no Norte do país. ""O gás de cozinha é um dos maiores problemas na economia brasileira hoje. Estamos em uma tendência de queda no consumo por conta dos preços altíssimos do botijão. Desde 2021, as famílias vêm substituindo gás de cozinha por lenha em todo o país. Com a privatização da Reman e a decorrente explosão do preço do GLP na região, esse problema se acentuará"", alerta Eric Gil Dantas, economista do OSP e do Instituto Brasileiro de Estudos Políticos e Sociais (Ibeps). O levantamento do OSP se baseia em dados de preços do GLP vendido às distribuidoras pela Petrobras, Ream e Mataripe. Foram considerados os valores antes da privatização da refinaria amazonense — no período de 1º/3/2022 (data em que a Petrobras passou a disponibilizar o preço de GLP por refinaria) a 30/11/2022 — e após o início da gestão privada, em 1º/12/2022, até hoje, dia 3 de fevereiro."
70,2023-02-03,1," A queda do dólar e das commodities no mercado internacional voltou a abrir a janela de importação de combustíveis, informa o presidente da Associação Brasileira dos Importadores de Combustíveis (Abicom), Sérgio Araújo, principalmente do diesel. O preço do combustível nas refinarias da Petrobras registrou na quinta-feira, 2, defasagem positiva de 16%, patamar que não era atingido desde agosto de 2022. ""Houve queda do dólar e também das commodities no mercado internacional, com isso as janelas estão abertas para importações"", disse Araújo ao Broadcast, sistema de notícias em tempo real do Grupo Estado. Para equiparar os preços ao mercado externo, a Petrobras poderia reduzir o litro do diesel em R$ 0,60, pelos cálculos da Abicom. Se levada em conta a Refinaria de Mataripe, na Bahia, que tem feito reajustes semanais da gasolina e do diesel desde que foi vendida pela Petrobras, no final de 2021, a defasagem do diesel cai para 14%, mas permanece alta. Já a gasolina está com o preço mais alinhado com o mercado internacional. Na quinta, a defasagem era positiva em 6% em todos os polos de referência do País. Para equiparar com os preços externos seria possível um aumento de R$ 0,18 por litro da gasolina em todas as refinarias. O último reajuste da gasolina pelas Petrobras ocorreu em 25 de janeiro (alta de 7,5%), e do diesel no dia 7 de dezembro de 2022, ou há 59 dias (queda de 8,12%). Com a mudança na gestão da Petrobras neste ano, que desde o dia 26 de janeiro tem como presidente o ex-senador e especialista no setor de óleo e gás Jean Paul Prates, a dúvida do mercado é de como ficará a política de preços da companhia, baseada na equiparação dos preços internos aos preços de paridade de importação (PPI). Prates já afirmou que não vai intervir na política de preços da companhia, que continuará tendo como referência o mercado internacional, e que o preço dos combustíveis no Brasil é uma questão de governo. O ex-senador aposta na criação de uma conta de estabilização de preços, cujo projeto de lei foi relatado por ele no Senado no ano passado, e visa amortecer grandes altas ou quedas. Prates também já informou que pretende implantar uma política de preços regionalizados na estatal, mas ainda não divulgou detalhes."
71,2023-02-03,1," O presidente da Petrobras, Jean Paul Prates, indicou cinco novos membros para a composição da Diretoria Executiva da estatal na quinta-feira, 2. Claudio Schlosser passa a diretor-executivo de Comercialização e Logística. Carlos Travassos será diretor executivo de Desenvolvimento da Produção. Joelson Falcão vai assumir a área de Exploração e Produção e William França será diretor executivo de Refino e Gás Natural. Para a área de Transformação Digital e Inovação foi indicado Carlos Augusto Barreto. Quatro dos cinco nomes indicados são funcionários de carreira da estatal. A diretoria da estatal conta com oito cadeiras, além do presidente. Para a estatal, as demais eventuais indicações serão comunicadas ainda ao mercado. Segundo a Petrobras, as indicações serão submetidas aos procedimentos internos de governança corporativa, incluindo as análises de conformidade e integridade necessárias ao processo sucessório da companhia,encaminhada para apreciação do Comitê de Pessoas e, em seguida, deliberação do Conselho de Administração. Indicado para assumir a área de comercialização, Schlosser, engenheiro químico formado pela Universidade Federal de Santa Maria, ingressou na Petrobras em 1987 no cargo de Engenheiro de Processamento de Petróleo. Passou por áreas de processamento, comercialização e logística de petróleo e derivados. Entre várias funções exercidas, foi Gerente Geral da Refinaria Henrique Lage (REVAP) e da Refinaria Landulpho Alves (RLAM), entre outras. Carlos José do Nascimento Travassos, indicado para Desenvolvimento da Produção, é formado em Engenharia Mecânica, atua há 37 anos no mercado, dos quais 4 anos no Arsenal de Marinha do Rio de Janeiro e 33 anos na Petrobras com passagens nas Diretorias de Exploração e Produção e de Desenvolvimento da Produção. Para a área de Exploração e Produção, a mais importante da companhia, Joelson Falcão Mendes é engenheiro mecânico pela Universidade Federal do Rio de Janeiro (UFRJ) e ingressou na Petrobras em 1987 como Engenheiro de Equipamentos, tendo ocupado várias funções gerenciais nos últimos 31 anos. Foi Gerente de Operação de diversas plataformas, Gerente Geral das unidades da Petrobras no AM, no Rio Grande do Norte e na Bacia de Campos. Posteriormente, foi Gerente Executivo de águas profundas e Gerente Executivo de águas ultraprofundas. Para Refino e Gás Natural, William França da Silva, que é formado em Engenharia Química pela Universidade Federal do Rio de Janeiro (UFRJ), iniciou sua carreira na Petrobras como engenheiro de processamento, em 1988, na Refinaria Duque de Caxias, no Rio. Atuou como gerente de ativo da Refinaria Guillermo Bell, na Bolívia e gerente geral de diversas refinarias. Foi também gerente executivo e diretor da Transpetro e da Transpetro Internacional. Carlos Augusto Barreto, indicado para Transformação Digital e Inovação, é formado na PUC-RJ em Tecnologia da Informação, e tem mais de 25 anos de experiência no ambiente corporativo. Atuou em grandes bancos americanos como o Federal Reserve e Banco Mitsubishi e empresas de vários setores como Charter Communications e Cushman Wakefield."
72,2023-01-30,0," O novo presidente da Petrobras, Jean Paul Prates, afirmou nesta segunda-feira, 30, que preço de combustíveis é um assunto de governo. Ele falou no workshop mundial do Programa de Aceleração do Empreendedorismo Regional (REAP) do Massachusetts Institute of Technology (MIT), que acontece nesta segunda-feira, 30, no Rio. A declaração vem em linha com o que Prates afirmava ainda antes da posse. O tema dos preços dos combustíveis, para ele, não deve ser tratado pela Petrobras, mas pelo governo e suas autarquias, como a Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP). Ainda assim, Prates é defensor de uma solução dupla, que passa pela criação de um fundo de estabilização de preços e pelo aumento da capacidade de refino da estatal. Questionado por jornalistas, Prates disse que os novos nomes do conselho de administração (CA) e de sua diretoria-executiva serão conhecidos ainda esta semana. Todos esse nomes terão ainda de passar pelo crivo interno da estatal e do atual CA. ""Há ainda uma outra dúvida, mas, de hoje para a amanhã, eu devo definir os nomes"", afirmou Prates. Ele disse, ainda, que a diretoria da Transição Energética será construída em um segundo momento, só depois da nomeação dos indicados para a estrutura que já existe, com oito diretorias. ""Agora vamos ocupar os espaços que já existem"", afirmou o ex-senador. A criação dessa nova diretoria de Transição Energética foi antecipada, na semana passada, pelo Broadcast, sistema de notícias em tempo real do Grupo Estado. O nome mais cotado para assumi-la é o do professor e ex-presidente da Empresa de Pesquisa Energética, Mauricio Tolmasquim. Segundo Prates, uma cerimônia de posse só deve acontecer quando todos os nomes foram aprovados pela companhia nas instâncias necessárias. O novo presidente da Petrobras disse ainda nesta segunda-feira que atividades de pesquisa, desenvolvimento e inovação devem estar ""entranhadas"" à atividade fim de empresas de energia. Ele afirmou que a Petrobras ""está dentro"" de iniciativas nesse sentido, capazes de tornar o Rio de Janeiro um hub de inovação em sustentabilidade. Pela primeira vez no Brasil, o evento do qual Prates participou aconteceu no Museu do Amanhã, no centro do Rio. ""Nós estamos dentro de iniciativas de inovação. O Rio tem tudo para ser a capital de energia do Brasil"", disse. Ele acrescentou que a Petrobras tem um enorme desafio na área de inovação dedicada a descarbonizar suas atividades. Prates fez um breve perfil do ecosssitema de inovação da Petrobras com destaque para o Cenpes, o Centro de Pesquisa e Desenvolvimento da empresa sediado no Rio, com mais de 10 mil pesquisadores espalhados em mais de 100 laboratórios. Ele destacou o programa ""Petrobras Conexão Futuro"", que teria cerca de 60 convênios e cerca de R$ 140 milhões em investimentos. Esse monetante, prorém, foi definido por Prates como ""microscópico"" no universo Petrobras. Com isso, o novo presidente da companhia indica a intenção de escalar investimentos nessa frente. Prates lembrou que as principais atividades da empresa se desenvolvem na costa do Rio de Janeiro e que, portanto, deve haver esforços relacionados ao estado, para além dos royalties, que definiu como uma indenização a gerações futuras pelo uso de recursos não renováveis. ""Estamos trabalhando para os nossos filhos e netos"", disse. Ele defendeu, ainda, parcerias com empresas de outros países em nome da inovação, sem o temor de que tomem vantagem do Brasil. ""Precisamos trocar informações sem ser subservientes ou refratários, como se os outros quisessem impor as coisas, como se esse tipo de parceria fosse perigosa"", disse Jean Paul Prates."
73,2023-01-30,1," O novo presidente da Petrobras, Jean Paul Prates, conta com a criação de um fundo para tentar frear a alta dos preços dos combustíveis nas bombas e reduzir o impacto da volatilidade dos derivados do petróleo, do gás de cozinha e do gás natural para o consumidor final. Especialistas alertam, porém, que o mecanismo deveria se restringir ao diesel devido ao alto custo para os cofres públicos. A proposta já foi aprovada no Senado no início de 2022, com relatoria do próprio Prates, então senador (PT-RN). Agora, o projeto deve voltar à pauta na retomada do ano legislativo, em fevereiro, quando tramitará na Câmara. A interlocutores, Prates defende que o mecanismo da chamada Conta de Estabilização - abreviada na sigla CEP-Combustíveis - seria a melhor opção de curto prazo para os combustíveis. O mecanismo seria capaz de conferir preço aceitável pelo consumidor final, mas sem punir produtores e importadores, recompensados pela conta. Já no médio e longo prazos, a saída avaliada pela Petrobras seria aumentar a capacidade de refino da estatal. Isso reduziria a exposição do mercado brasileiro às variações das cotações internacionais, porque eliminaria a dependência de derivados importados. A atual política de preços da Petrobras - de paridade com o mercado externo - foi alvo constante de críticas do ex-presidente Jair Bolsonaro, e também já foi atacada pelo presidente Luiz Inácio Lula da Silva. O mercado teme que ingerências políticas possam afetar os resultados financeiros da companhia. Países desenvolvidos têm optado por uma tributação flutuante para equilibrar o preço dos combustíveis diante das oscilações do petróleo no mercado internacional; outros, mais próximos ao perfil do Brasil, como Chile e Peru, têm fundos de estabilização para proteger a população da variação de preços, aponta estudo da Empresa de Pesquisa Energética (EPE). No Chile, o mecanismo protege apenas o querosene doméstico e é usado com tributos flutuantes. Já o Peru usa um fundo de estabilização para equilibrar os preços da gasolina, diesel, gasóleo e óleo combustível em sistemas isolados. Tem ainda um plano de subsídio para o gás liquefeito de petróleo (GLP), em estratégia similar ao que pode acontecer no Brasil. Especialistas ouvidos pelo Estadão/Broadcast alertam que o ideal seria um modelo mais próximo ao do Chile, ou seja, estabilizar os preços apenas de um produto. No caso brasileiro, afirmam esses especialistas, o produto a ser escolhido deveria ser o diesel, que tem cerca de 30% do volume consumido importado de outros países. Alguns defendem, inclusive, que o fundo se limite a caminhoneiros, diante de limitações orçamentárias para compor algo mais amplo, que contemple a gasolina. A equipe econômica do ex-presidente Bolsonaro, chefiada pelo ex-ministro Paulo Guedes, sempre foi contra a criação da conta de estabilização. Quer receber os fatos mais relevantes do Brasil e do mundo direto no seu e-mail toda manhã? Clique aqui e cadastre-se na newsletter gratuita EXAME Desperta."
74,2023-01-27,2," Bolsas internacionais iniciaram esta sexta-feira, 27, sem uma direção definida. Índices da Europa operam em leve alta nesta manhã, enquanto os futuros de Nova York recuam. Números piores que o esperado para o balanço da Intel, divulgado na véspera, pesam do lado negativo do mercado americano. A companhia, uma das maiores fabricantes de chips do mundo, teve US$ 0,1 de lucro por ação, cerca da metade do que era esperado para o quarto trimestre. A empresa, assim como fez a Microsoft no começo da semana, ainda deu sinais de desaceleração para os próximos trimestres, aumentando o pessimismo sobre o futuro da empresa. As ações da Intel desabam cerca de 10% no pré-mercado. Pressionado pelos ventos contrários no setor de tecnologia, o índice Nasdaq volta a ter o pior desempenho no mercado de futuros dos Estados Unidos. Apesar do clima negativo, algum alívio pode vir às 10h30 (de Brasília), quando será divulgado o índice de preço sobre consumo pessoal (PCE, na sigla em inglês) americano referente ao mês de dezembro. O dado é considerado o principal termômetro para a política monetária do Federal Reserve (Fed) e, caso saia abaixo do esperado, poderá contribuir com a melhora de humor no mercado internacional. A expectativa para o núcleo do PCE é de 0,3 % de alta, com a variação anual recuando de 4,7% para 4,4%. O PCE desta sexta será o último dado de inflação antes da primeira decisão de juros do Fed no ano, prevista para a próxima quarta-feira, 1. No mecado, a aposta de que o Fed irá suavizar o ritmo de alta de juros de 0,50 ponto percentual para 0,25 p.p. é praticamente unâmime, com as curvas de juros precificando 98% de chance para uma alta mais branda. Assine a EXAME e fique por dentro das principais notícias que afetam o seu bolso. Tudo por menos de R$ 0,37/dia. Desempenho dos indicadores às 7h35 (de Brasília): A próxima semana também será de decisão do Comitê de Política Monetária (Copom), para a qual a expectativa é de manutenção da Selic a 13,75%. A esperança é de que em algum momento do ano a taxa passe a cair. Mas o início de um ciclo de queda, dizem gestores, ainda depende dos sinais de sustentabilidade fiscal do governo. Nesta sexta, o presidente Luiz Inácio Lula da Silva irá se reunir com governadores para tratar sobre demandas locais. O encontro será o primeiro de Lula após sua viagem para a Argentina e Uruguai, onde chamou o ex-presidente Michel Temer de ""golpista"". As declarações causaram desgastes políticos, sendo mal-recebidas pelo emedebista, que rebateu dizendo que Lula ""tenta reescrever a história por meio de narrativas ideológicas"". Ao chamar Temer de ""golpista"", Lula também esqueceu que seu próprio governo é formado por integrantes que apoiaram o impeachment da ex-presidente Dilma Rousseff.  Na Petrobras, ao menos, sua indicação de Jean Paul Prates para a presidência recebeu o aval do Conselho de Administração, na véspera. Após sua confirmação, ainda com o pregão aberto, as ações da companhia perderam força e fecharam em queda de mais de 2%. A desvalorização derrubou o Ibovespa, dada a participação da Petrobras no índice, que interrompeu a sequência de ganhos na última sessão. Já com Prates como presidente, a Petrobras concluiu a venda do campo Albacora Leste para a PetroRio. A operação, que se arrastava desde o ano passado, foi concluída com o pagamento à vista de US$ 1,635 bilhão. Outros US$ 292,7 milhões já haviam sido pagos à Petrobras. A estatal ainda poderá ganhar outros US$ 250 milhões a depender do preço do petróleo. A PetroRio ficará com 90% do negócio e a Repsol Sinopec com os outros 10%. Analistas do Credit Suisse, que tem recomendação de compra para as ações da PetroRio e preço-alvo de R$ 42 para ação, considera que o ganho de eficiência no campo de Albacora Leste ainda pode acrescentar mais R$ 6 por ação ao preço-alvo da companhia, dada a importância do negócio para a PetroRio. A Cielo abriu a temporada brasileira de balanços do quarto trimestre com lucro líquido de R$ 490 milhões, acima do consenso da Refinitiv, que era de R$ 441,2 milhões. O resultado foi 66,3% superior ao apresentado no mesmo período de 2021. Já a receita líquida da Cielo saltou 22% para R$ 1,67 bilhão ante consenso de queda de 8% no período."
75,2023-01-27,0," No dia em que o Conselho de Administração da Petrobras confirmou Jean Paul Prates, o indicado pelo governo, no comando da estatal, as ações ordinárias (com voto) da petroleira caíram 2,79%. O nome de Prates não era surpresa para ninguém, mas a queda dos papéis refletiu a preocupação dos investidores com os rumos da companhia na nova gestão. Política de preços, investimentos em energia renovável, suspensão da venda de ativos, redução nos dividendos para garantir um volume maior de investimentos e uso da companhia para políticas públicas são algumas das preocupações recorrentes citadas por analistas de mercado. Já se sabe que a empresa terá um novo rumo neste governo, mas ainda não se sabe exatamente qual será. Proposta de mudança na política de preços de combustíveis da estatal O governo pretende mudar a política de paridade de preços da Petrobras, que repassa a flutuação do barril do petróleo e do dólar. Recentemente, Jean Paul Prates já disse que não haverá intervenção e que os valores serão vinculados ao mercado internacional “de alguma forma”. Ele é a favor de um fundo de equalização para atenuar o impacto de picos na cotação do óleo. Investimentos em outras áreas além do pré-sal, especialmente em renovável Durante anos a Petrobras concentrou esforços em reduzir seu endividamento e investir no pré-sal. O novo governo pretende ampliar o escopo de atuação para que ela invista também em energia renovável. O movimento já foi seguido por outras petroleiras, mas exigirá um aporte maior de recursos, o que pode significar dividendos menores aos acionistas. Suspensão da venda de ativos e aposta em novas refinarias próprias O governo determinou que a estatal suspendesse o programa de venda de ativos, um fator que havia contribuído para a redução do endividamento. Em outra frente, defende a construção de refinarias. Para isso, será necessário renegociar os termos de acordo com o Cade, órgão de defesa da concorrência, que prevê a venda de unidades para abrir espaço ao setor privado. Uso da estatal com foco em políticas públicas, como no setor de fertilizantes Integrantes do governo, como o ministro da Agricultura, Carlos Fávaro, já declararam que a Petrobras deve voltar a investir em unidades de fertilizantes. A estatal havia saído do setor para concentrar sua atuação em negócios centrais. Depois da guerra da Ucrânia, que elevou o preço de fertilizantes, o setor passou a ser visto como estratégico.  "
76,2023-01-27,2," Em seu primeiro vídeo gravado a funcionários já como presidente da Petrobras (PETR3/ PETR4), Jean Paul Prates reforçou o papel que acredita que a estatal deve ocupar daqui para frente, com a mensagem atraindo também a atenção dos investidores. Entre os destaques estão a relevância da companhia na transição energética e os investimentos em bioprodutos, energia renovável e na retomada da ampliação dos parques de refino. É uma estratégia diferente da adotada pela companhia nos últimos anos, quando fez uma série de desinvestimentos. ""Queremos que a companhia continue se superando na produção de petróleo e gás, buscando novas fronteiras, sempre de forma responsável e cada vez mais sustentável. E invista mais e melhor no seu parque de refino, usando sua capacidade produtiva e tecnológica para trazer produtos de qualidade e acessíveis para a população"", disse o novo chefe da Petrobras. ""Mas também é fundamental que a Petrobras abra novos horizontes e aplique seu conhecimento, sua experiência, e sua excelência técnica em novas energias, sejam os bioprodutos ou em outras fronteiras de energia renovável."" Segundo o ex-senador petista, a estatal tem porte e trajetória para que seja a ""grande impulsionadora"" da transição energética no Brasil. ""Mitigar a mudança do clima é uma demanda global, necessária e urgente"", destacou. ""É nesse lugar que vejo a Petrobras e é para isso que trabalharemos para que a Petrobras siga sua jornada na indústria de petróleo e gás, mas também trilhe novos caminhos perseguindo a descarbonização, acelerando a diversificação rentável e a transição energética justa."" Na quinta-feira, as ações da Petrobras encerraram o pregão em baixa de quase 3%. O nome de Prates já era mais do que esperado pelo mercado, mas as incertezas quanto a mudanças na política de preços, a perspectiva de redução dos dividendos e maiores investimentos em áreas fora do ""core business"" da empresa pesaram na avaliação dos investidores. Nesta sexta-feira, as ações recuavam mais. Há pouco a ação ordinária (PETR3) caía 1,86% e a preferencial (PETR4), 1,91%.  Veja sua mensagem na íntegra: Meus queridos petroleiros e petroleiras. É difícil traduzir em palavras o orgulho que eu sinto hoje ao me dirigir a vocês, pela primeira vez, na condição de presidente da Petrobras. É claro que, como todo brasileiro, e conhecendo de perto a trajetória desta empresa que carrega as cores do nosso país, eu sempre senti orgulho como cidadão e como estudioso e trabalhador desta industria que faz parte importante na nossa história e do nosso dia a dia. Mas falar com vocês agora, como parte (e como líder) desse time me emociona e me desafia. Farei o meu melhor para estar à altura dessa missão honrosa. Quero antes de tudo cumprimentar e saudar todos os trabalhadores e trabalhadoras que me assistem, e, em especial, a cada um/a que está neste momento tocando o negócio da companhia nas nossas refinarias, plataformas em alto mar, usinas termelétricas, plantas industriais, centros de controle - em cada ponto da nossa operação, que, como vocês sabem melhor do que eu, é grandiosa e complexa. Se esta empresa está aqui hoje, com tantos feitos e conquistas, esse mérito é de vocês. E meu compromisso é conduzir uma gestão que tenha total respeito a essa história, que reconheça o trabalho e a contribuição dos trabalhadores/as para os resultados da empresa. Estamos num momento de grandes transformações no Brasil. E não só no país: a transformação é a tônica do mundo: seja ela energética, digital, social, ambiental dentre tantas outras mudanças. E aqui na Petrobras, também vislumbramos uma fase de mudanças e novas perspectivas. Mitigar a mudança do clima é uma demanda global, necessária e urgente. O porte e a trajetória da Petrobras fazem com que ela ocupe, naturalmente, o papel de grande impulsionadora da transição energética no Brasil. É nesse lugar que vejo a Petrobras. E é para isso que trabalharemos: para que a Petrobras siga sua jornada na indústria de petróleo e gás, mas também trilhe novos caminhos perseguindo a descarbonização, acelerando diversificação rentável e a transição energética justa. Queremos que a companhia continue se superando na produção de petróleo e gás, buscando novas fronteiras, sempre de forma responsável e cada vez mais sustentável; e invista mais e melhor no seu parque de refino, usando sua capacidade produtiva e tecnológica para trazer produtos de qualidade e acessíveis para a população. Mas também é fundamental que a Petrobras abra novos horizontes e aplique seu conhecimento, sua experiência e sua excelência técnica em novas energias, sejam os bioprodutos ou em outras fronteiras de energia renovável. E a combinação de ativos estratégicos, um corpo técnico altamente qualificado e comprometido, e o maior centro de pesquisas da América Latina, me motivam a confiar na aceleração de soluções para um futuro sustentável da Petrobras nas próximas décadas. Queremos que a Petrobras cresça, e que o país cresça com ela, porque todos nós sabemos que essa companhia tem um efeito multiplicador na economia brasileira. A indústria de petróleo é intensiva em capital e na geração de empregos, devendo ser uma locomotiva do desenvolvimento do Brasil. Queremos uma Petrobras que se orgulhe de ser grande e de impulsionar todas as regiões e negócios onde atua. Seja aqui no Rio de Janeiro, onde está a sede da empresa, o Cenpes, a Reduc, a Bacia de Campos, palco do desbravamento das águas profundas que levou a Petrobras a ser referência mundial em tecnologia; seja nos outros estados por onde se estendem nossas reservas do Polígono do Pré-Sal, desde Santa Catarina até o Espírito Santo, essa grande riqueza com potencial de transformação do país e que já responde por grande parte da nossa produção; seja também no Sul e no Centro-Oeste, por meio de nossas refinarias e terminais. No Nordeste, através da nossa produção terrestre e nossas operações offshore e de downstream; e na região Norte, onde temos produção em Urucu no Amazonas, além de toda a costa da Margem Equatorial, essa nova e promissora fronteira exploratória, e onde também há um forte potencial para energias renováveis. É hora de buscar oportunidades e desenvolvê-las, porque sabemos que, quando a Petrobras cresce, todo mundo cresce junto. Queremos uma Petrobras que olhe para a frente, consciente da importância de seu papel na construção de um futuro mais sustentável para as novas gerações. E que faça tudo isso valorizando seu time e garantindo o patamar de excelência em segurança operacional. Não existe geração de valor sem cuidar das pessoas, e sem pensar em nosso impacto no mundo. Essa é a verdadeira sustentabilidade. Sabemos que desafios e obstáculos surgirão, mas se há uma certeza é de que esse time tem competência técnica e profissionalismo de sobra para fazer isso acontecer. Conto com vocês, e vocês podem contar comigo. Muito obrigado."
77,2023-01-26,0," As ações da Petrobras (PETR3/PETR4) fecharam entre as maiores quedas do Ibovespa nesta quinta-feira, 26, após Jean Paul Prates ser aprovado como novo presidente da empresa pelo conselho de administração. Indicado pelo presidente Luiz Inácio Lula da Silva (PT), Prates foi aprovado como membro do conselho e nomeado presidente interino da companhia até o dia 13 de abril, quando será realizada a assembleia geral de acionistas que pode nomear, formalmente, o novo CEO para o cargo.  A nomeação não trouxe nenhuma novidade, mas o mercado já está preocupado com o que vem pela frente. Os temores vão desde o fim da política de paridade internacional de preços (PPI) até um redirecionamento dos dividendos da companhia. A PPI permite que a empresa aumente o preço dos combustíveis de acordo com a alta do petróleo no mercado internacional. Dois dias atrás, a Petrobras anunciou um novo aumento no preço da gasolina em linha com a alta da commodity no exterior, e as ações da estatal vinham ganhando força nos últimos dias. A decisão, no entanto, foi tomada pela diretoria atual da empresa, que pode estar prestes a sair do cargo. A preocupação do mercado é com a indicação de nomes políticos que desfaçam o atual arranjo.  “O Prates é um nome técnico, com experiência profissional e acadêmica no setor. Mas sua indicação é a abertura de uma porta de incertezas, já que não se sabe se as demais indicações do governo para o conselho serão técnicas ou políticas”, avalia Ilan Arbetman, analista da Ativa Investimentos. A PPI, por sua vez, também se relaciona com outro grande temor do mercado: o futuro dos dividendos da companhia. Prates já afirmou que pretende criar um fundo de estabilização para suavizar a volatilidade do preço do petróleo nas bombas — e os dividendos da Petrobras seriam, ao lado dos royalties, a forma de financiar esse projeto.  “O mercado acompanhará os primeiros passos da conduta de Prates e, fundamentalmente, a decisão da companhia quanto à distribuição de proventos no quarto trimestre de 2022”, disse Arbetman.  Em 2022, a Petrobras distribuiu dividendos bilionários e chegou a ser a maior pagadora de dividendos do mundo com os R$ 88 bilhões distribuídos no segundo trimestre. No terceiro trimestre, mais R$ 43,7 bilhões em dividendos foram pagos aos acionistas. O montante do quarto trimestre de 2022 será divulgado no início de março, já sob a nova gestão. "
78,2023-01-26,1," O Conselho de Administração da Petrobras aprovou por unanimidade nesta quinta-feira, 26, a indicação de Jean Paul Prates para a presidência da companhia. Advogado formado pela pela Universidade do Estado do Rio de Janeiro (UERJ), Prates é mestre em Economia e Gestão de Petróleo, Gás e Motores pelo Instituto Francês do Petróleo (IFP School) e em Política Energética e Gestão Ambiental pela Universidade da Pensilvânia. Além da experiência acadêmica, no setor de petróleo, Prates foi membro da assessoria jurídica da Petrobras Internacional S.A e diretor executivo da Expetro Consultoria em Recursos Naturais, considerada a maior consultoria brasileira do ramo durante os anos 1990 e 2000. Na consultoria, prates prestou serviços a diversas frentes de atuação do setor de petróleo, como a empresas públicas e privadas e entidades sindicais e setoriais, além de ter assessorado governos, agências reguladoras e parlamentares em todas as áreas do setor energético. Na área pública, Prates atuou como Senador pelo estado do Rio Grande do Norte entre 2019 e 2023 pelo Partido dos Trabalhadores (PT). Antes de ir à Brasília, o novo presidente da Petrobras também foi secretário de Energia do governo do Rio Grande do Norte. Desde o início do ano, quando o governo tornu pública sua indicação para a Petrobras, Prates já vem dando declarações como presidente da empresa. Um de seus planos é a criação de fundo de estabilização, que seriviria para suavizar a volatilidade do preço do petróleo nas bombas de combustíveis. O projeto chegou a ser aprovado no Senado, mas foi emperrado na Câmara. ""O fundo faz uma poupança em período de baixa do petróleo no exterior e despeja a reserva em período de alta para reduzir o preço na bomba. Isso é dinheiro do governo, não é da Petrobras"", explicou Prates em entrevista recente à Rádio Senado. O dinheiro do fundo, explicou Prates, será proveniente de dividendos da Petrobras e royalties, que aumentam conforme a petróleo se valoriza no exterior. ""Com parte desse dinheiro será feito um aporte, apenas em momentos de crise de abastecimento ou de preços, para reduzir o preço para o cidadão brasileiro."" Prates também falou em intensificar os investimentos em energia renovável, o que, segundo ele, poderá afetar o payout (percentual do lucro distribuido aos acionistas) da companhia. ""Em vez de ficar distribuindo 100% dos dividendos, tem que investir em alguma coisa que tenha futuro de mais de 30 ou 40 anos -- o que não quer dizer falta de prioridade para o pré-sal. Pelo contrário, a prioridade continua sendo a produção de petróleo.""  "
